gvkey,datadate,fyear,indfmt,datafmt,tic,conm,curcd,at,ceq,dlc,dltt,ebitda,fincf,ivncf,oancf
003504,20171031,2017,INDL,STD,COO,COOPER COMPANIES INC,USD,4858.7000,3175.7000,23.4000,1149.3000,658.8000,-227.9000,-381.3000,593.6000
003505,19981231,1998,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,1460.5980,774.7980,40.0000,105.0000,239.0290,-66.0290,-146.4790,203.5830
003505,19991231,1999,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,1546.3760,841.5390,0.0000,105.0000,271.4580,-76.4310,-121.0430,200.0680
003505,20001231,2000,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,1629.3040,932.3890,0.0000,105.0000,295.1240,-31.5560,-297.5410,285.4170
003505,20011231,2001,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,1739.6920,951.3120,85.0000,20.0000,295.8700,-38.8440,-196.7490,193.3960
003505,20021231,2002,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,4297.4110,981.8510,148.4320,1383.7790,534.8510,1291.6680,-1584.3380,258.5450
003505,20031231,2003,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,4486.2260,1267.3760,91.1650,1159.8380,536.4920,-357.3930,-229.9240,544.1380
003505,20041231,2004,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,4657.5240,1601.1660,38.5280,893.6780,606.8240,-335.6640,-67.4480,499.9080
003505,20051231,2005,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,11799.2650,5324.7170,348.1020,2136.6680,960.2550,-188.7750,-312.7080,422.2750
003505,20061231,2006,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,11603.4130,5817.3560,4.4410,2129.8450,1096.8530,-401.2390,-294.8130,833.2440
003505,20071231,2007,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,13451.5660,7149.3910,4.2810,2260.5960,1099.1060,8.4350,-439.1470,616.0370
003505,20081231,2008,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,10416.6000,5980.3000,0.1000,1831.7000,873.7000,-266.9000,-269.5000,411.5000
003505,20091231,2009,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,12021.1000,7079.6000,300.3000,1412.7000,592.1000,-117.2000,-194.1000,824.2000
003505,20101231,2010,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,12697.6000,7798.8000,1.1000,1959.6000,632.0000,-7.6000,-267.4000,749.7000
003505,20111231,2011,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,12423.8000,7647.9000,46.9000,1914.9000,667.2000,-665.1000,-338.1000,868.1000
003505,20121231,2012,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,16212.2000,7966.9000,1245.6000,3422.5000,759.2000,1171.4000,-2635.1000,983.7000
003505,20131231,2013,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,15580.1000,8638.9000,586.9000,3213.0000,797.9000,-1059.2000,-277.0000,1168.2000
003505,20141231,2014,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,13996.3000,7863.3000,849.4000,2337.1000,783.2000,-802.0000,-239.4000,1272.6000
003505,20151231,2015,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,12276.3000,7043.0000,28.7000,2908.7000,584.6000,-512.0000,-334.7000,696.4000
003505,20161231,2016,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,29341.5000,11418.7000,684.8000,11387.7000,850.9000,11317.9000,-12286.6000,1126.9000
003505,20171231,2017,INDL,STD,TAP,MOLSON COORS BREWING CO,USD,30246.9000,13226.1000,716.9000,10670.3000,2626.8000,-1496.4000,-538.2000,1866.3000
003532,19981231,1998,INDL,STD,GLW,CORNING INC,USD,4981.9000,1505.6000,204.6000,998.3000,894.9000,-396.6000,-125.7000,465.6000
003532,19991231,1999,INDL,STD,GLW,CORNING INC,USD,6526.0000,2462.7000,420.7000,1490.4000,1187.1000,321.9000,-932.9000,836.4000
003532,20001231,2000,INDL,STD,GLW,CORNING INC,USD,17525.7000,10632.9000,128.4000,3966.4000,1963.2000,6648.2000,-6549.1000,1419.6000
003532,20011231,2001,INDL,STD,GLW,CORNING INC,USD,12793.0000,5414.0000,477.0000,4461.0000,805.0000,904.0000,-2375.0000,1436.0000
003532,20021231,2002,INDL,STD,GLW,CORNING INC,USD,11548.0000,4536.0000,204.0000,3963.0000,21.0000,-314.0000,969.0000,-264.0000
003532,20031231,2003,INDL,STD,GLW,CORNING INC,USD,10752.0000,5379.0000,146.0000,2668.0000,-27.0000,-708.0000,-78.0000,133.0000
003532,20041231,2004,INDL,STD,GLW,CORNING INC,USD,9710.0000,3752.0000,478.0000,2214.0000,859.0000,265.0000,-992.0000,1009.0000
003532,20051231,2005,INDL,STD,GLW,CORNING INC,USD,11207.0000,5487.0000,18.0000,1789.0000,1066.0000,147.0000,-1712.0000,1939.0000
003532,20061231,2006,INDL,STD,GLW,CORNING INC,USD,13065.0000,7246.0000,20.0000,1696.0000,1491.0000,180.0000,-2181.0000,1803.0000
003532,20071231,2007,INDL,STD,GLW,CORNING INC,USD,15215.0000,9496.0000,23.0000,1514.0000,1684.0000,-539.0000,-561.0000,2077.0000
003532,20081231,2008,INDL,STD,GLW,CORNING INC,USD,19256.0000,13443.0000,78.0000,1527.0000,2234.0000,-798.0000,-1699.0000,2128.0000
003532,20091231,2009,INDL,STD,GLW,CORNING INC,USD,21295.0000,15543.0000,74.0000,1930.0000,1411.0000,-15.0000,-1370.0000,2077.0000
003532,20101231,2010,INDL,STD,GLW,CORNING INC,USD,25833.0000,19375.0000,57.0000,2262.0000,2326.0000,-2.0000,-1769.0000,3835.0000
003532,20111231,2011,INDL,STD,GLW,CORNING INC,USD,27848.0000,21078.0000,27.0000,2364.0000,2753.0000,-980.0000,-2056.0000,3189.0000
003532,20121231,2012,INDL,STD,GLW,CORNING INC,USD,29375.0000,21486.0000,76.0000,3382.0000,2473.0000,-115.0000,-2628.0000,3206.0000
003532,20131231,2013,INDL,STD,GLW,CORNING INC,USD,28478.0000,21162.0000,21.0000,3272.0000,2440.0000,-2063.0000,-1004.0000,2787.0000
003532,20141231,2014,INDL,STD,GLW,CORNING INC,USD,30063.0000,19279.0000,36.0000,3227.0000,3036.0000,-2586.0000,-962.0000,4709.0000
003532,20151231,2015,INDL,STD,GLW,CORNING INC,USD,28547.0000,16488.0000,572.0000,3910.0000,2578.0000,-2603.0000,-685.0000,2809.0000
003532,20161231,2016,INDL,STD,GLW,CORNING INC,USD,27899.0000,15593.0000,256.0000,3646.0000,2792.0000,-5306.0000,3662.0000,2521.0000
003532,20171231,2017,INDL,STD,GLW,CORNING INC,USD,27494.0000,13398.0000,379.0000,4749.0000,2847.0000,-1624.0000,-1710.0000,2004.0000
003650,19981231,1998,INDL,STD,CMI,CUMMINS INC,USD,4542.0000,1272.0000,90.0000,1137.0000,498.0000,471.0000,-752.0000,271.0000
003650,19991231,1999,INDL,STD,CMI,CUMMINS INC,USD,4697.0000,1429.0000,123.0000,1092.0000,610.0000,-105.0000,-166.0000,307.0000
003650,20001231,2000,INDL,STD,CMI,CUMMINS INC,USD,4500.0000,1336.0000,164.0000,1032.0000,466.0000,133.0000,-312.0000,169.0000
003650,20011231,2001,INDL,STD,CMI,CUMMINS INC,USD,4335.0000,1025.0000,30.0000,1206.0000,304.0000,-27.0000,-86.0000,144.0000
003650,20021231,2002,INDL,STD,CMI,CUMMINS INC,USD,4837.0000,841.0000,138.0000,1290.0000,327.0000,131.0000,-152.0000,193.0000
003650,20031231,2003,INDL,STD,CMI,CUMMINS INC,USD,5126.0000,949.0000,49.0000,1380.0000,276.0000,-145.0000,-135.0000,158.0000
003650,20041231,2004,INDL,STD,CMI,CUMMINS INC,USD,6527.0000,1401.0000,346.0000,1299.0000,668.0000,74.0000,-189.0000,614.0000
003650,20051231,2005,INDL,STD,CMI,CUMMINS INC,USD,6885.0000,1864.0000,154.0000,1213.0000,1054.0000,-372.0000,-212.0000,760.0000
003650,20061231,2006,INDL,STD,CMI,CUMMINS INC,USD,7465.0000,2802.0000,164.0000,647.0000,1284.0000,-508.0000,-277.0000,840.0000
003650,20071231,2007,INDL,STD,CMI,CUMMINS INC,USD,8195.0000,3409.0000,119.0000,555.0000,1218.0000,-576.0000,-515.0000,810.0000
003650,20081231,2008,INDL,STD,CMI,CUMMINS INC,USD,8519.0000,3230.0000,69.0000,629.0000,1369.0000,-237.0000,-848.0000,987.0000
003650,20091231,2009,INDL,STD,CMI,CUMMINS INC,USD,8816.0000,3773.0000,67.0000,637.0000,886.0000,-141.0000,-509.0000,1137.0000
003650,20101231,2010,INDL,STD,CMI,CUMMINS INC,USD,10402.0000,4670.0000,134.0000,709.0000,1544.0000,-267.0000,-651.0000,1006.0000
003650,20111231,2011,INDL,STD,CMI,CUMMINS INC,USD,11668.0000,5492.0000,125.0000,658.0000,2448.0000,-1025.0000,-552.0000,2073.0000
003650,20121231,2012,INDL,STD,CMI,CUMMINS INC,USD,12548.0000,6603.0000,77.0000,698.0000,2290.0000,-694.0000,-982.0000,1532.0000
003650,20131231,2013,INDL,STD,CMI,CUMMINS INC,USD,14728.0000,7510.0000,68.0000,1672.0000,2159.0000,52.0000,-846.0000,2089.0000
003650,20141231,2014,INDL,STD,CMI,CUMMINS INC,USD,15776.0000,7749.0000,109.0000,1589.0000,2505.0000,-1343.0000,-1234.0000,2266.0000
003650,20151231,2015,INDL,STD,CMI,CUMMINS INC,USD,15134.0000,7406.0000,63.0000,1576.0000,2631.0000,-1644.0000,-918.0000,2059.0000
003650,20161231,2016,INDL,STD,CMI,CUMMINS INC,USD,15011.0000,6875.0000,288.0000,1568.0000,2315.0000,-1409.0000,-917.0000,1935.0000
003650,20171231,2017,INDL,STD,CMI,CUMMINS INC,USD,18075.0000,7259.0000,418.0000,1588.0000,2565.0000,-1074.0000,-1052.0000,2277.0000
003735,19981231,1998,INDL,STD,DHR,DANAHER CORP,USD,2738.7150,1351.8310,59.6390,412.9180,475.4890,238.2870,-599.7280,331.3380
003735,19991231,1999,INDL,STD,DHR,DANAHER CORP,USD,3047.0710,1708.7540,33.5970,341.0370,584.4260,-51.7770,-153.7430,419.1070
003735,20001231,2000,INDL,STD,DHR,DANAHER CORP,USD,4031.6790,1942.3330,81.6330,713.5570,701.8700,200.4810,-795.2970,512.2450
003735,20011231,2001,INDL,STD,DHR,DANAHER CORP,USD,4820.4830,2228.5860,72.3560,1119.3330,750.1270,409.7100,-487.5730,608.4710
003735,20021231,2002,INDL,STD,DHR,DANAHER CORP,USD,6029.1450,3009.5990,112.5420,1197.4220,818.2570,516.2970,-1144.5310,710.3470
003735,20031231,2003,INDL,STD,DHR,DANAHER CORP,USD,6890.0500,3646.7090,14.3850,1284.4980,956.1460,-110.3380,-368.0520,861.5440
003735,20041231,2004,INDL,STD,DHR,DANAHER CORP,USD,8493.8930,4619.6820,424.7630,925.5350,1253.1200,-38.0550,-1633.6310,1033.2160
003735,20051231,2005,INDL,STD,DHR,DANAHER CORP,USD,9163.1090,5080.3500,183.9510,857.7710,1446.2360,-511.5600,-965.4060,1203.8010
003735,20061231,2006,INDL,STD,DHR,DANAHER CORP,USD,12864.1510,6644.6600,10.8550,2422.8610,1729.8040,1218.8410,-2769.3700,1547.2510
003735,20071231,2007,INDL,STD,DHR,DANAHER CORP,USD,17471.9350,9085.6880,330.4800,3395.7640,2055.2660,1712.1700,-3445.7590,1645.7750
003735,20081231,2008,INDL,STD,DHR,DANAHER CORP,USD,17490.1280,9808.5620,66.1590,2553.1700,2350.2290,-1122.2530,-567.3990,1859.0290
003735,20091231,2009,INDL,STD,DHR,DANAHER CORP,USD,19595.4200,11630.1760,44.1860,2889.0230,2074.4740,407.2320,-942.9410,1800.8340
003735,20101231,2010,INDL,STD,DHR,DANAHER CORP,USD,22217.1300,13711.0100,40.7610,2783.9070,2602.6880,116.8040,-2288.8790,2084.3510
003735,20111231,2011,INDL,STD,DHR,DANAHER CORP,USD,29949.4470,16904.7830,98.3920,5206.8000,3517.6800,2088.6340,-5847.2540,2626.2670
003735,20121231,2012,INDL,STD,DHR,DANAHER CORP,USD,32941.0000,19016.5000,55.5000,5287.6000,4057.7000,-388.4000,-1887.6000,3415.0000
003735,20131231,2013,INDL,STD,DHR,DANAHER CORP,USD,34672.2000,22385.3000,62.3000,3436.7000,4307.6000,-1605.8000,-552.5000,3585.3000
003735,20141231,2014,INDL,STD,DHR,DANAHER CORP,USD,36991.7000,23378.1000,71.9000,3401.5000,4540.9000,-218.2000,-3444.3000,3758.4000
003735,20151231,2015,INDL,STD,DHR,DANAHER CORP,USD,48222.2000,23690.3000,845.2000,12025.2000,4813.2000,9050.2000,-14951.0000,3801.8000
003735,20161231,2016,INDL,STD,DHR,DANAHER CORP,USD,45295.3000,23002.8000,2594.8000,9674.2000,4097.4000,2042.7000,-5243.0000,3521.8000
003735,20171231,2017,INDL,STD,DHR,DANAHER CORP,USD,46648.6000,26358.2000,194.7000,10327.4000,4418.6000,-3098.5000,-843.4000,3477.8000
003813,19980131,1997,INDL,STD,TGT,TARGET CORP,USD,14191.0000,4199.0000,273.0000,4425.0000,2435.0000,-554.0000,-1231.0000,1795.0000
003813,19990131,1998,INDL,STD,TGT,TARGET CORP,USD,15666.0000,5043.0000,256.0000,4452.0000,2776.0000,-163.0000,-1655.0000,1862.0000
003813,20000131,1999,INDL,STD,TGT,TARGET CORP,USD,17143.0000,5862.0000,498.0000,4521.0000,3183.0000,-480.0000,-1807.0000,2252.0000
003813,20010131,2000,INDL,STD,TGT,TARGET CORP,USD,19490.0000,6519.0000,857.0000,5634.0000,3418.0000,706.0000,-2475.0000,1905.0000
003813,20020131,2001,INDL,STD,TGT,TARGET CORP,USD,24154.0000,7860.0000,905.0000,8088.0000,3826.0000,1461.0000,-3310.0000,1992.0000
003813,20030131,2002,INDL,STD,TGT,TARGET CORP,USD,28603.0000,9443.0000,975.0000,10186.0000,4476.0000,1858.0000,-3189.0000,1590.0000
003813,20040131,2003,INDL,STD,TGT,TARGET CORP,USD,31392.0000,11065.0000,866.0000,10217.0000,4839.0000,-283.0000,-2919.0000,3160.0000
003813,20050131,2004,INDL,STD,TGT,TARGET CORP,USD,32293.0000,13029.0000,504.0000,9034.0000,4860.0000,-2837.0000,1179.0000,3195.0000
003813,20060131,2005,INDL,STD,TGT,TARGET CORP,USD,34995.0000,14205.0000,753.0000,9119.0000,5705.0000,-899.0000,-4149.0000,4451.0000
003813,20070131,2006,INDL,STD,TGT,TARGET CORP,USD,37349.0000,15633.0000,1362.0000,8675.0000,6565.0000,-1004.0000,-4693.0000,4862.0000
003813,20080131,2007,INDL,STD,TGT,TARGET CORP,USD,44560.0000,15307.0000,1964.0000,15126.0000,6931.0000,3707.0000,-6195.0000,4125.0000
003813,20090131,2008,INDL,STD,TGT,TARGET CORP,USD,44106.0000,13712.0000,1262.0000,17490.0000,6228.0000,-1643.0000,-4373.0000,4430.0000
003813,20100131,2009,INDL,STD,TGT,TARGET CORP,USD,44533.0000,15347.0000,1696.0000,15118.0000,6696.0000,-2842.0000,-1703.0000,5881.0000
003813,20110131,2010,INDL,STD,TGT,TARGET CORP,USD,43705.0000,15487.0000,119.0000,15607.0000,7336.0000,-4015.0000,-1744.0000,5271.0000
003813,20120131,2011,INDL,STD,TGT,TARGET CORP,USD,46630.0000,15821.0000,3786.0000,13697.0000,7453.0000,-2140.0000,-4180.0000,5434.0000
003813,20130131,2012,INDL,STD,TGT,TARGET CORP,USD,48163.0000,16558.0000,2994.0000,14654.0000,7352.0000,-2488.0000,-2855.0000,5325.0000
003813,20140131,2013,INDL,STD,TGT,TARGET CORP,USD,44553.0000,16231.0000,1160.0000,12622.0000,6195.0000,-6364.0000,-271.0000,6520.0000
003813,20150131,2014,INDL,STD,TGT,TARGET CORP,USD,41404.0000,13997.0000,91.0000,12705.0000,6891.0000,-998.0000,-1926.0000,4439.0000
003813,20160131,2015,INDL,STD,TGT,TARGET CORP,USD,40262.0000,12957.0000,815.0000,11945.0000,7339.0000,-4516.0000,508.0000,5844.0000
003813,20170131,2016,INDL,STD,TGT,TARGET CORP,USD,37431.0000,10953.0000,1718.0000,11031.0000,7271.0000,-5497.0000,-1473.0000,5436.0000
003813,20180131,2017,INDL,STD,TGT,TARGET CORP,USD,38999.0000,11709.0000,270.0000,11317.0000,6752.0000,-3717.0000,-3075.0000,6923.0000
003835,19981031,1998,INDL,STD,DE,DEERE & CO,USD,18001.5000,4079.8000,5322.0000,2791.7000,2345.9000,686.7000,-1121.9000,416.9000
003835,19991031,1999,INDL,STD,DE,DEERE & CO,USD,17578.2000,4094.3000,6626.2000,1668.2000,1269.7000,-795.1000,-651.8000,1434.5000
003835,20001031,2000,INDL,STD,DE,DEERE & CO,USD,20469.4000,4301.9000,7639.5000,2883.3000,1868.0000,2030.4000,-3110.3000,1080.0000
003835,20011031,2001,INDL,STD,DE,DEERE & CO,USD,22663.1000,3992.2000,9000.5000,3758.7000,1531.9000,2000.4000,-2364.9000,1113.4000
003835,20021031,2002,INDL,STD,DE,DEERE & CO,USD,23768.0000,3163.2000,6924.3000,6463.4000,1770.8000,225.9000,-314.0000,1878.3000
003835,20031031,2003,INDL,STD,DE,DEERE & CO,USD,26258.0000,4002.1000,4347.2000,10404.2000,2071.2000,858.9000,-896.1000,1535.7000
003835,20041031,2004,INDL,STD,DE,DEERE & CO,USD,28754.0000,6392.8000,3457.5000,11090.4000,3068.8000,-668.5000,-1735.5000,1162.5000
003835,20051031,2005,INDL,STD,DE,DEERE & CO,USD,33636.8000,6851.5000,6883.8000,11738.8000,3214.3000,3053.1000,-5173.2000,1216.6000
003835,20061031,2006,INDL,STD,DE,DEERE & CO,USD,34720.4000,7491.2000,8121.2000,11584.0000,3603.7000,-416.8000,-1148.9000,973.2000
003835,20071031,2007,INDL,STD,DE,DEERE & CO,USD,38575.7000,7155.8000,9969.4000,11798.2000,4137.1000,-281.0000,-1933.3000,2759.4000
003835,20081031,2008,INDL,STD,DE,DEERE & CO,USD,38734.6000,6532.7000,8520.5000,13898.5000,4775.8000,-648.5000,-1426.0000,1949.0000
003835,20091031,2009,INDL,STD,DE,DEERE & CO,USD,41132.6000,4818.7000,7158.9000,17391.7000,3355.5000,470.3000,-57.0000,1984.8000
003835,20101031,2010,INDL,STD,DE,DEERE & CO,USD,43266.8000,6290.3000,7534.5000,16814.5000,4338.6000,-1009.7000,-2109.1000,2282.2000
003835,20111031,2011,INDL,STD,DE,DEERE & CO,USD,48207.4000,6800.3000,9629.7000,16959.9000,5513.1000,139.6000,-2620.7000,2326.3000
003835,20121031,2012,INDL,STD,DE,DEERE & CO,USD,56265.8000,6842.1000,9967.3000,22453.1000,6133.4000,3880.2000,-4004.1000,1167.7000
003835,20131031,2013,INDL,STD,DE,DEERE & CO,USD,59521.3000,10265.8000,12898.0000,21577.7000,7019.0000,406.5000,-4820.7000,3254.3000
003835,20141031,2014,INDL,STD,DE,DEERE & CO,USD,61336.4000,9062.6000,12577.7000,24380.7000,6344.9000,-288.3000,-2881.0000,3525.9000
003835,20151031,2015,INDL,STD,DE,DEERE & CO,USD,57947.6000,6743.4000,13016.6000,23832.8000,4303.5000,-2119.1000,-1058.7000,3740.3000
003835,20161031,2016,INDL,STD,DE,DEERE & CO,USD,57981.4000,6520.0000,11914.7000,23759.7000,3964.5000,-2400.5000,-1177.2000,3764.3000
003835,20171031,2017,INDL,STD,DE,DEERE & CO,USD,65786.3000,9557.3000,14154.0000,25891.3000,4576.8000,4286.5000,-1644.3000,2199.8000
003851,19980630,1998,INDL,STD,DAL,DELTA AIR LINES INC,USD,14603.0000,4023.0000,130.0000,1782.0000,2554.0000,-177.0000,-2324.0000,2916.0000
003851,19990630,1999,INDL,STD,DAL,DELTA AIR LINES INC,USD,16544.0000,4448.0000,699.0000,1952.0000,2831.0000,-91.0000,-2791.0000,2929.0000
003851,20001231,2000,INDL,STD,DAL,DELTA AIR LINES INC,USD,21931.0000,5343.0000,102.0000,5896.0000,2932.0000,239.0000,-3396.0000,2898.0000
003851,20011231,2001,INDL,STD,DAL,DELTA AIR LINES INC,USD,23605.0000,3769.0000,1056.0000,8347.0000,166.0000,3306.0000,-2696.0000,236.0000
003851,20021231,2002,INDL,STD,DAL,DELTA AIR LINES INC,USD,24720.0000,893.0000,693.0000,10174.0000,244.0000,583.0000,-1109.0000,285.0000
003851,20031231,2003,INDL,STD,DAL,DELTA AIR LINES INC,USD,26356.0000,-659.0000,1021.0000,11538.0000,286.0000,548.0000,-260.0000,453.0000
003851,20041231,2004,INDL,STD,DAL,DELTA AIR LINES INC,USD,21801.0000,-5796.0000,893.0000,13005.0000,-230.0000,636.0000,-220.0000,-1123.0000
003851,20051231,2005,INDL,STD,DAL,DELTA AIR LINES INC,USD,20039.0000,-9895.0000,1186.0000,6557.0000,160.0000,830.0000,-460.0000,175.0000
003851,20061231,2006,INDL,STD,DAL,DELTA AIR LINES INC,USD,19622.0000,-13593.0000,1503.0000,6509.0000,1657.0000,-606.0000,-361.0000,993.0000
003851,20071231,2007,INDL,STD,DAL,DELTA AIR LINES INC,USD,32423.0000,10113.0000,1309.0000,7986.0000,2160.0000,-120.0000,-625.0000,1359.0000
003851,20081231,2008,INDL,STD,DAL,DELTA AIR LINES INC,USD,45014.0000,874.0000,1160.0000,15411.0000,1379.0000,1716.0000,1598.0000,-1707.0000
003851,20091231,2009,INDL,STD,DAL,DELTA AIR LINES INC,USD,43539.0000,245.0000,1533.0000,15665.0000,1619.0000,-19.0000,-1008.0000,1379.0000
003851,20101231,2010,INDL,STD,DAL,DELTA AIR LINES INC,USD,43188.0000,897.0000,2073.0000,13179.0000,4188.0000,-2521.0000,-2026.0000,2832.0000
003851,20111231,2011,INDL,STD,DAL,DELTA AIR LINES INC,USD,43499.0000,-1396.0000,1944.0000,11847.0000,3740.0000,-1571.0000,-1498.0000,2834.0000
003851,20121231,2012,INDL,STD,DAL,DELTA AIR LINES INC,USD,44550.0000,-2131.0000,1627.0000,11082.0000,4192.0000,-755.0000,-1962.0000,2476.0000
003851,20131231,2013,INDL,STD,DAL,DELTA AIR LINES INC,USD,52252.0000,11643.0000,1547.0000,9795.0000,5460.0000,-1320.0000,-2756.0000,4504.0000
003851,20141231,2014,INDL,STD,DAL,DELTA AIR LINES INC,USD,54121.0000,8813.0000,1216.0000,8561.0000,4693.0000,-3240.0000,-2463.0000,4947.0000
003851,20151231,2015,INDL,STD,DAL,DELTA AIR LINES INC,USD,53134.0000,10850.0000,1563.0000,6766.0000,9672.0000,-4088.0000,-3955.0000,7927.0000
003851,20161231,2016,INDL,STD,DAL,DELTA AIR LINES INC,USD,51261.0000,12287.0000,1131.0000,6201.0000,8854.0000,-4260.0000,-2155.0000,7205.0000
003851,20171231,2017,INDL,STD,DAL,DELTA AIR LINES INC,USD,53292.0000,13910.0000,2242.0000,6592.0000,8349.0000,-730.0000,-5366.0000,5148.0000
003897,19981231,1998,INDL,STD,DTE,DTE ENERGY CO,USD,12088.0000,3698.0000,643.0000,4323.0000,1598.0000,254.0000,-1037.0000,868.0000
003897,19991231,1999,INDL,STD,DTE,DTE ENERGY CO,USD,12316.0000,3909.0000,732.0000,4052.0000,1636.0000,-426.0000,-768.0000,1097.0000
003897,20001231,2000,INDL,STD,DTE,DTE ENERGY CO,USD,12662.0000,4015.0000,777.0000,4062.0000,1588.0000,-308.0000,-749.0000,1088.0000
003897,20011231,2001,INDL,STD,DTE,DTE ENERGY CO,USD,19228.0000,4589.0000,1197.0000,7928.0000,1491.0000,1679.0000,-2286.0000,811.0000
003897,20021231,2002,INDL,STD,DTE,DTE ENERGY CO,USD,19238.0000,4565.0000,1432.0000,7785.0000,1864.0000,6.0000,-1115.0000,974.0000
003897,20031231,2003,INDL,STD,DTE,DTE ENERGY CO,USD,20753.0000,5287.0000,847.0000,7669.0000,1434.0000,-1039.0000,10.0000,950.0000
003897,20041231,2004,INDL,STD,DTE,DTE ENERGY CO,USD,21297.0000,5548.0000,917.0000,7606.0000,1590.0000,-312.0000,-681.0000,995.0000
003897,20051231,2005,INDL,STD,DTE,DTE ENERGY CO,USD,23335.0000,5769.0000,1634.0000,7080.0000,1815.0000,-167.0000,-802.0000,1001.0000
003897,20061231,2006,INDL,STD,DTE,DTE ENERGY CO,USD,23785.0000,5849.0000,1485.0000,7474.0000,1842.0000,-203.0000,-1194.0000,1456.0000
003897,20071231,2007,INDL,STD,DTE,DTE ENERGY CO,USD,23754.0000,5853.0000,1538.0000,6971.0000,1667.0000,-1468.0000,330.0000,1125.0000
003897,20081231,2008,INDL,STD,DTE,DTE ENERGY CO,USD,24590.0000,5995.0000,1106.0000,7741.0000,2036.0000,-84.0000,-1523.0000,1559.0000
003897,20091231,2009,INDL,STD,DTE,DTE ENERGY CO,USD,24195.0000,6278.0000,998.0000,7370.0000,2269.0000,-789.0000,-1064.0000,1819.0000
003897,20101231,2010,INDL,STD,DTE,DTE ENERGY CO,USD,24896.0000,6722.0000,1075.0000,7089.0000,2491.0000,-586.0000,-1226.0000,1825.0000
003897,20111231,2011,INDL,STD,DTE,DTE ENERGY CO,USD,26009.0000,7009.0000,945.0000,7187.0000,2418.0000,-445.0000,-1560.0000,2008.0000
003897,20121231,2012,INDL,STD,DTE,DTE ENERGY CO,USD,26339.0000,7373.0000,1057.0000,7014.0000,2291.0000,-443.0000,-1769.0000,2209.0000
003897,20131231,2013,INDL,STD,DTE,DTE ENERGY CO,USD,25935.0000,7921.0000,1029.0000,7214.0000,2297.0000,-261.0000,-1906.0000,2154.0000
003897,20141231,2014,INDL,STD,DTE,DTE ENERGY CO,USD,27974.0000,8327.0000,672.0000,8343.0000,2735.0000,217.0000,-2060.0000,1839.0000
003897,20151231,2015,INDL,STD,DTE,DTE ENERGY CO,USD,28737.0000,8772.0000,972.0000,8835.0000,2202.0000,282.0000,-2204.0000,1911.0000
003897,20161231,2016,INDL,STD,DTE,DTE ENERGY CO,USD,32041.0000,9011.0000,513.0000,11269.0000,2436.0000,1359.0000,-3388.0000,2084.0000
003897,20171231,2017,INDL,STD,DTE,DTE ENERGY CO,USD,33767.0000,9512.0000,730.0000,12185.0000,2676.0000,421.0000,-2564.0000,2117.0000
003905,19980630,1998,INDL,STD,ATGE,ADTALEM GLOBAL EDUCATION INC,USD,223.8920,136.2560,0.0000,10.0000,63.8180,-22.8710,-31.8450,47.5990
003905,19990630,1999,INDL,STD,ATGE,ADTALEM GLOBAL EDUCATION INC,USD,260.6910,175.3050,0.0000,0.0000,79.9740,-9.6590,-44.8190,54.5670
003905,20000630,2000,INDL,STD,ATGE,ADTALEM GLOBAL EDUCATION INC,USD,327.0790,225.1390,0.0000,0.0000,103.2420,2.0670,-79.3840,71.3340
003905,20010630,2001,INDL,STD,ATGE,ADTALEM GLOBAL EDUCATION INC,USD,391.6750,284.6710,0.0000,0.0000,127.1810,0.9820,-83.1240,85.2180
003905,20020630,2002,INDL,STD,ATGE,ADTALEM GLOBAL EDUCATION INC,USD,467.6280,353.5460,0.0000,0.0000,144.4190,1.0680,-85.8730,115.3230
003905,20030630,2003,INDL,STD,ATGE,ADTALEM GLOBAL EDUCATION INC,USD,856.6440,415.6670,15.0000,275.0000,128.6260,290.4040,-339.6700,98.2510
